[0,1,28,8527837,253,1]
[0,1,28,6830487,131,1]
[0,1,28,15342801,105,1]
[0,1,28,946432,235,1]
[0,1,28,15876278,15,1]
[0,1,28,15966619,243,1]
[0,1,28,4812019,243,1]
[0,1,28,9545760,73,1]
[0,1,28,7936299,145,1]
[0,1,28,15526237,121,1]
[0,1,28,14077023,237,1]
[0,1,28,5379806,215,1]
[0,1,28,10795353,83,1]
[0,1,28,16413259,165,1]
[0,1,28,2367076,251,1]
[0,1,28,15044185,37,1]
[0,1,28,15882232,229,1]
[0,1,28,10268064,243,1]
[0,1,28,2842956,157,1]
[0,1,28,16754046,43,1]
[0,1,28,2659188,255,1]
[0,1,28,15767490,41,1]
[0,1,28,9756552,241,1]
[0,1,28,14628430,149,1]
[0,1,28,7727181,223,1]
[0,1,28,3693134,117,1]
[0,1,28,3104495,57,1]
[0,1,28,9694168,47,1]
[0,1,28,8531476,147,1]
[0,1,28,4154691,131,1]
[0,1,28,4722131,63,1]
[0,1,28,13441817,73,1]
[0,1,28,10086421,205,1]
[0,1,28,5004082,153,1]
[0,1,28,9659632,77,1]
[0,1,28,878157,147,1]
[0,1,28,1991908,13,1]
[0,1,28,6188525,31,1]
[0,1,28,6463513,95,1]
[0,1,28,6863844,99,1]
[0,1,28,1164218,105,1]
[0,1,28,11351836,17,1]
[0,1,28,2661354,173,1]
[0,1,28,15612876,41,1]
[0,1,28,2260340,239,1]
[0,1,28,5919578,35,1]
[0,1,28,10735610,91,1]
[0,1,28,9911182,163,1]
[0,1,28,10265746,151,1]
[0,1,28,5192769,157,1]
[0,1,28,11926588,79,1]
[0,1,28,412159,181,1]
[0,1,28,81699,7,1]
[0,1,28,6145043,1,1]
[0,1,28,10873716,93,1]
[0,1,28,11417390,165,1]
[0,1,28,8526998,175,1]
[0,1,28,8853095,131,1]
[0,1,28,9869440,135,1]
[0,1,28,13735229,151,1]
[0,1,28,4076951,209,1]
[0,1,28,6280799,63,1]
[0,1,28,4818928,95,1]
[0,1,28,4938922,73,1]
[0,1,28,11578299,75,1]
[0,1,28,1225975,177,1]
[0,1,28,3117282,19,1]
[0,1,28,8733635,47,1]
[0,1,28,4996611,133,1]
[0,1,28,3580606,77,1]
[0,1,28,951409,55,1]
[0,1,28,2077972,15,1]
[0,1,28,12863238,31,1]
[0,1,28,5634656,197,1]
[0,1,28,10795033,85,1]
[0,1,28,15424210,165,1]
[0,1,28,6551073,235,1]
[0,1,28,2132130,99,1]
[0,1,28,8389985,33,1]
[0,1,28,1783747,129,1]
[0,1,28,12683017,27,1]
[0,1,28,6371309,193,1]
[0,1,28,13897705,97,1]
[0,1,28,7657009,213,1]
[0,1,28,8392760,117,1]
[0,1,28,10226795,129,1]
[0,1,28,5246404,157,1]
[0,1,28,9190804,81,1]
[0,1,28,6276552,141,1]
[0,1,28,15710130,95,1]
[0,1,28,4550306,239,1]
[0,1,28,11792803,69,1]
[0,1,28,11587227,179,1]
[0,1,28,16746978,177,1]
[0,1,28,7231396,255,1]
[0,1,28,8365880,111,1]
[0,1,28,238772,127,1]
[0,1,28,5874921,3,1]
[0,1,28,11648010,89,1]
[0,1,28,953821,177,1]
[0,1,28,12894361,15,1]
[0,1,28,3786618,197,1]
[0,1,28,16672248,57,1]
[0,1,28,7922882,255,1]
[0,1,28,1378053,121,1]
[0,1,28,10450493,21,1]
[0,1,28,14916170,159,1]
[0,1,28,13077745,227,1]
[0,1,28,457028,199,1]
[0,1,28,16133554,7,1]
[0,1,28,14418496,247,1]
[0,1,28,5196633,221,1]
[0,1,28,13815003,79,1]
[0,1,28,11061606,211,1]
[0,1,28,12440510,169,1]
[0,1,28,15583196,189,1]
[0,1,28,9420026,237,1]
[0,1,28,8055671,143,1]
[0,1,28,9605273,123,1]
[0,1,28,8846820,147,1]
[0,1,28,14721526,135,1]
[0,1,28,15836398,225,1]
[0,1,28,6480177,241,1]
[0,1,28,11932837,99,1]
[0,1,28,4469560,183,1]
[0,1,28,15210146,69,1]
[0,1,28,1567383,233,1]
[0,1,28,15829620,23,1]
[0,1,28,2202329,241,1]
[0,1,28,12291128,33,1]
[0,1,28,7843909,187,1]
[0,1,28,13820436,119,1]
[0,1,28,7454919,211,1]
[0,1,28,12904264,113,1]
[0,1,28,9993062,197,1]
[0,1,28,14477488,153,1]
[0,1,28,8528351,221,1]
[0,1,28,2226095,131,1]
[0,1,28,6841295,33,1]
[0,1,28,6996307,105,1]
[0,1,28,6491107,107,1]
[0,1,28,8716213,99,1]
[0,1,28,11153749,133,1]
[0,1,28,2856761,171,1]
[0,1,28,3399259,43,1]
[0,1,28,13233672,51,1]
[0,1,28,5078881,201,1]
[0,1,28,14170673,77,1]
[0,1,28,4388168,217,1]
[0,1,28,15067438,67,1]
[0,1,28,15355338,229,1]
[0,1,28,4517924,235,1]
[0,1,28,58043,69,1]
[0,1,28,13259046,1,1]
[0,1,28,6793340,203,1]
[0,1,28,920433,103,1]
[0,1,28,420771,15,1]
[0,1,28,15887841,7,1]
[0,1,28,12394001,243,1]
[0,1,28,15398648,189,1]
[0,1,28,12473135,235,1]
[0,1,28,3627989,191,1]
[0,1,28,9801367,55,1]
[0,1,28,13583010,149,1]
[0,1,28,1981829,207,1]
[0,1,28,11026673,31,1]
[0,1,28,13107150,169,1]
[0,1,28,6689542,199,1]
[0,1,28,1501058,103,1]
[0,1,28,225146,23,1]
[0,1,28,8858062,3,1]
[0,1,28,9662880,135,1]
[0,1,28,8433602,147,1]
[0,1,28,6586896,129,1]
[0,1,28,15642145,101,1]
[0,1,28,15502110,239,1]
[0,1,28,5477380,237,1]
[0,1,28,13791673,83,1]
[0,1,28,3837597,211,1]
[0,1,28,9563382,59,1]
[0,1,28,15335345,145,1]
[0,1,28,16469461,233,1]
[0,1,28,9076325,251,1]
[0,1,28,5374126,139,1]
[0,1,28,2829795,83,1]
[0,1,28,16583903,43,1]
[0,1,28,14969728,253,1]
[0,1,28,2591058,229,1]
[0,1,28,14235308,39,1]
[0,1,28,3720773,217,1]
[0,1,28,2410000,57,1]
[0,1,28,986245,37,1]
[0,1,28,4170968,15,1]
[0,1,28,4519337,63,1]
[0,1,28,12543863,69,1]
[0,1,28,7702945,191,1]
[0,1,28,10986211,117,1]
[0,1,28,3341120,167,1]
[0,1,28,12517436,51,1]
[0,1,28,7186961,191,1]
[0,1,28,12321460,109,1]
[0,1,28,6484885,189,1]
[0,1,28,13391379,99,1]
[0,1,28,4546246,205,1]
[0,1,28,14860735,69,1]
[0,1,28,15247631,227,1]
[0,1,28,5699369,233,1]
[0,1,28,1268975,87,1]
[0,1,28,13090482,19,1]
[0,1,28,346361,199,1]
[0,1,28,659362,5,1]
[0,1,28,5283006,11,1]
[0,1,28,1612025,81,1]
[0,1,28,10421710,25,1]
[0,1,28,4927908,159,1]
[0,1,28,4918454,75,1]
[0,1,28,6956495,75,1]
[0,1,28,1842011,107,1]
[0,1,28,2735083,29,1]
[0,1,28,15953727,41,1]
[0,1,28,5879549,243,1]
[0,1,28,4400008,89,1]
[0,1,28,15385132,67,1]
[0,1,28,16659319,235,1]
[0,1,28,13981389,255,1]
[0,1,28,13991532,213,1]
[0,1,28,12480481,213,1]
[0,1,28,3725767,191,1]
[0,1,28,10804209,57,1]
[0,1,28,9281573,165,1]
[0,1,28,13454166,141,1]
[0,1,28,4385420,205,1]
[0,1,28,15225159,67,1]
[0,1,28,2505145,233,1]
[0,1,28,5046849,39,1]
[0,1,28,12802940,77,1]
[0,1,28,7453760,195,1]
[0,1,28,13937823,113,1]
[0,1,28,8835496,213,1]
[0,1,28,10258102,135,1]
[0,1,28,11396671,157,1]
[0,1,28,8165306,173,1]
[0,1,28,16341108,125,1]
[0,1,28,16326159,249,1]
[0,1,28,1938278,249,1]
[0,1,28,10517044,29,1]
[0,1,28,1698073,161,1]
[0,1,28,11999671,25,1]
[0,1,28,13876907,183,1]
[0,1,28,15684536,211,1]
[0,1,28,100432,239,1]
[0,1,28,13714795,1,1]
[0,1,28,10285745,209,1]
[0,1,28,11976364,157,1]
[0,1,28,14157911,183,1]
[0,1,28,13312376,217,1]
[0,1,28,7714914,203,1]
[0,1,28,1960557,117,1]
[0,1,28,2846040,29,1]
[0,1,28,5904910,43,1]
[0,1,28,1690661,91,1]
[0,1,28,7937702,25,1]
[0,1,28,8049371,121,1]
[0,1,28,6315252,123,1]
[0,1,28,3046123,97,1]
[0,1,28,2148040,47,1]
[0,1,28,9003649,33,1]
[0,1,28,3656368,137,1]
[0,1,28,9102543,55,1]
[0,1,28,6705346,139,1]
[0,1,28,2185867,103,1]
[0,1,28,4177070,33,1]
[0,1,28,12128611,63,1]
[0,1,28,8216701,185,1]
[0,1,28,6832878,125,1]
[0,1,28,2692487,105,1]
[0,1,28,16489181,41,1]
[0,1,28,11154082,251,1]
[0,1,28,7986921,171,1]
[0,1,28,12748628,121,1]
[0,1,28,13616916,195,1]
[0,1,28,10842520,207,1]
[0,1,28,7071408,165,1]
[0,1,28,6257351,107,1]
[0,1,28,10620716,95,1]
[0,1,28,11265540,163,1]
[0,1,28,6016451,171,1]
[0,1,28,9665071,91,1]
[0,1,28,15959968,147,1]
[0,1,28,7435208,243,1]
[0,1,28,13693430,113,1]
[0,1,28,6449166,209,1]
[0,1,28,15903707,99,1]
[0,1,28,15768813,243,1]
[0,1,28,10350358,241,1]
[0,1,28,4018240,157,1]
[0,1,28,8338647,61,1]
[0,1,28,12540142,127,1]
[0,1,28,1035103,191,1]
[0,1,28,11597965,15,1]
[0,1,28,2879410,177,1]
[0,1,28,12644654,43,1]
[0,1,28,8794246,193,1]
[0,1,28,1936727,135,1]
[0,1,28,4686081,29,1]
[0,1,28,11507713,71,1]
[0,1,28,8415768,175,1]
[0,1,28,15824661,129,1]
[0,1,28,4957265,241,1]
[0,1,28,12637928,75,1]
[0,1,28,4586321,193,1]
[0,1,28,2341701,69,1]
[0,1,28,13011179,35,1]
[0,1,28,9028718,199,1]
[0,1,28,9206617,137,1]
[0,1,28,9545589,141,1]
[0,1,28,4079105,145,1]
[0,1,28,2020926,63,1]
[0,1,28,6866557,31,1]
[0,1,28,6634568,105,1]
[0,1,28,15606195,101,1]
[0,1,28,12104335,239,1]
[0,1,28,2946330,185,1]
[0,1,28,15741714,45,1]
[0,1,28,14439988,241,1]
[0,1,28,16112681,221,1]
[0,1,28,15332214,245,1]
[0,1,28,12346888,233,1]
[0,1,28,8387605,189,1]
[0,1,28,1207496,127,1]
[0,1,28,9066909,19,1]
[0,1,28,2739737,139,1]
[0,1,28,16705252,41,1]
[0,1,28,15797631,255,1]
[0,1,28,14532117,241,1]
[0,1,28,2115908,221,1]
[0,1,28,9335648,33,1]
[0,1,28,16095944,143,1]
[0,1,28,4069201,245,1]
[0,1,28,12273151,63,1]
[0,1,28,5649275,187,1]
[0,1,28,4184545,87,1]
[0,1,28,2704609,63,1]
[0,1,28,5869570,41,1]
[0,1,28,7255729,89,1]
[0,1,28,15194646,111,1]
[0,1,28,13598721,231,1]
[0,1,28,6313504,207,1]
[0,1,28,1570265,97,1]
[0,1,28,8025549,23,1]
[0,1,28,10703669,123,1]
[0,1,28,3694099,163,1]
[0,1,28,7381682,57,1]
[0,1,28,950987,113,1]
[0,1,28,2434256,15,1]
[0,1,28,168371,37,1]
[0,1,28,5018843,3,1]
[0,1,28,14775020,77,1]
[0,1,28,1608121,225,1]
[0,1,28,12568631,25,1]
[0,1,28,1539322,191,1]
[0,1,28,103183,23,1]
[0,1,28,14512715,1,1]
[0,1,28,390106,221,1]
[0,1,28,12399400,5,1]
[0,1,28,1244058,189,1]
[0,1,28,5523466,19,1]
[0,1,28,13684629,85,1]
[0,1,28,14323721,209,1]
[0,1,28,1275212,219,1]
[0,1,28,13089258,19,1]
[0,1,28,14511492,199,1]
[0,1,28,14873784,221,1]
[0,1,28,13577637,227,1]
[0,1,28,7641425,207,1]
[0,1,28,10679427,117,1]
[0,1,28,9254326,163,1]
[0,1,28,4518662,141,1]
[0,1,28,16193836,69,1]
[0,1,28,7370842,247,1]
[0,1,28,15881193,113,1]
[0,1,28,15972831,243,1]
[0,1,28,13907031,243,1]
[0,1,28,15176600,213,1]
[0,1,28,6201560,231,1]
[0,1,28,333861,95,1]
[0,1,28,8591414,5,1]
[0,1,28,5532771,131,1]
[0,1,28,14797428,85,1]
[0,1,28,1192553,225,1]
[0,1,28,13367526,19,1]
[0,1,28,16166251,203,1]
[0,1,28,8668091,247,1]
[0,1,28,2448235,133,1]
[0,1,28,8403635,37,1]
[0,1,28,6445734,129,1]
[0,1,28,349957,99,1]
[0,1,28,1063261,5,1]
[0,1,28,7845179,17,1]
[0,1,28,14308467,119,1]
[0,1,28,7736398,219,1]
[0,1,28,10281595,119,1]
[0,1,28,3152282,157,1]
[0,1,28,12585794,49,1]
[0,1,28,13956300,193,1]
[0,1,28,2248775,213,1]
[0,1,28,8855102,35,1]
[0,1,28,9397501,135,1]
[0,1,28,4755672,143,1]
[0,1,28,7261539,73,1]
[0,1,28,13956971,111,1]
[0,1,28,13819135,213,1]
[0,1,28,14151842,211,1]
[0,1,28,16261787,215,1]
[0,1,28,2497454,249,1]
[0,1,28,13056258,39,1]
[0,1,28,7628236,199,1]
[0,1,28,1589968,117,1]
[0,1,28,4641373,25,1]
[0,1,28,13083230,71,1]
[0,1,28,13414785,199,1]
[0,1,28,2425395,205,1]
[0,1,28,5707322,37,1]
[0,1,28,9148889,87,1]
[0,1,28,5119949,139,1]
[0,1,28,15084203,79,1]
[0,1,28,2219296,231,1]
[0,1,28,12651176,33,1]
[0,1,28,15514405,193,1]
[0,1,28,16129273,237,1]
[0,1,28,14479100,247,1]
[0,1,28,236249,221,1]
[0,1,28,10314158,3,1]
[0,1,28,5152490,157,1]
[0,1,28,10254809,79,1]
[0,1,28,6283827,157,1]
[0,1,28,9685592,95,1]
[0,1,28,3910331,147,1]
[0,1,28,12847852,59,1]
[0,1,28,3884765,197,1]
[0,1,28,540078,59,1]
[0,1,28,5860106,9,1]
[0,1,28,6108300,89,1]
[0,1,28,7374495,93,1]
[0,1,28,1170534,113,1]
[0,1,28,2961393,17,1]
[0,1,28,15933873,45,1]
[0,1,28,11730837,243,1]
[0,1,28,3991599,179,1]
[0,1,28,7223596,61,1]
[0,1,28,15208098,111,1]
[0,1,28,5756111,233,1]
[0,1,28,11656054,87,1]
[0,1,28,4445512,177,1]
[0,1,28,15045134,67,1]
[0,1,28,15062667,229,1]
[0,1,28,10888246,229,1]
[0,1,28,10010651,167,1]
[0,1,28,11081788,153,1]
[0,1,28,9948215,169,1]
[0,1,28,5197606,151,1]
[0,1,28,3863350,79,1]
[0,1,28,14047886,59,1]
[0,1,28,349113,215,1]
[0,1,28,1775829,5,1]
[0,1,28,15773816,27,1]
[0,1,28,4551579,241,1]
[0,1,28,13236475,69,1]
[0,1,28,5946724,201,1]
[0,1,28,4557778,91,1]
[0,1,28,1413160,69,1]
[0,1,28,14879383,21,1]
[0,1,28,12339672,227,1]
[0,1,28,16429200,189,1]
[0,1,28,12855697,251,1]
[0,1,28,11094467,197,1]
[0,1,28,8421733,169,1]
[0,1,28,13630123,129,1]
[0,1,28,9171304,207,1]
[0,1,28,6934210,139,1]
[0,1,28,7648367,105,1]
[0,1,28,16584640,117,1]
[0,1,28,14009758,253,1]
[0,1,28,10107238,213,1]
[0,1,28,3028948,155,1]
[0,1,28,2639080,47,1]
[0,1,28,8099399,41,1]
[0,1,28,15751580,123,1]
[0,1,28,9142888,241,1]
[0,1,28,12624011,139,1]
[0,1,28,15818276,193,1]
[0,1,28,8145181,241,1]
[0,1,28,2975023,125,1]
[0,1,28,13942225,45,1]
[0,1,28,13764647,213,1]
[0,1,28,14403942,211,1]
[0,1,28,15735460,219,1]
[0,1,28,9025913,241,1]
[0,1,28,7984375,137,1]
[0,1,28,9861284,121,1]
[0,1,28,8403401,151,1]
[0,1,28,16074511,129,1]
[0,1,28,11664731,245,1]
[0,1,28,7402777,177,1]
[0,1,28,3127083,113,1]
[0,1,28,16002717,47,1]
[0,1,28,4976468,245,1]
[0,1,28,1587220,75,1]
[0,1,28,4516399,25,1]
[0,1,28,2509302,69,1]
[0,1,28,16100760,39,1]
[0,1,28,6093692,245,1]
[0,1,28,843582,93,1]
[0,1,28,15648120,13,1]
[0,1,28,16493042,239,1]
[0,1,28,12086856,251,1]
[0,1,28,7545073,185,1]
[0,1,28,9526300,115,1]
[0,1,28,4511987,145,1]
[0,1,28,11454592,69,1]
[0,1,28,6961653,175,1]
[0,1,28,11863585,107,1]
[0,1,28,15757176,181,1]
[0,1,28,7127714,241,1]
[0,1,28,12390159,109,1]
[0,1,28,3741051,189,1]
[0,1,28,13721001,57,1]
[0,1,28,692259,209,1]
[0,1,28,12627658,11,1]
[0,1,28,15973551,193,1]
[0,1,28,7531762,243,1]
[0,1,28,12084187,115,1]
[0,1,28,16090791,185,1]
[0,1,28,12417578,245,1]
[0,1,28,357775,189,1]
[0,1,28,16732105,5,1]
[0,1,28,275871,255,1]
[0,1,28,5007033,5,1]
[0,1,28,7058088,77,1]
[0,1,28,5769883,107,1]
[0,1,28,4519798,89,1]
[0,1,28,7833696,69,1]
[0,1,28,9810413,119,1]
[0,1,28,16360911,149,1]
[0,1,28,11288885,249,1]
[0,1,28,1194815,173,1]
[0,1,28,9956297,19,1]
[0,1,28,4016867,151,1]
[0,1,28,8877402,61,1]
[0,1,28,8415984,135,1]
[0,1,28,744733,129,1]
[0,1,28,10156541,11,1]
[0,1,28,931721,155,1]
[0,1,28,10193719,15,1]
[0,1,28,8037337,155,1]
[0,1,28,11412567,123,1]
[0,1,28,4272678,175,1]
[0,1,28,11833447,65,1]
[0,1,28,11937252,181,1]
[0,1,28,13539822,183,1]
[0,1,28,16290568,207,1]
[0,1,28,11848622,249,1]
[0,1,28,14147980,181,1]
[0,1,28,15010466,215,1]
[0,1,28,15975487,229,1]
[0,1,28,1220202,243,1]
[0,1,28,15858501,19,1]
[0,1,28,9853765,241,1]
[0,1,28,3811335,151,1]
[0,1,28,10993310,59,1]
[0,1,28,8643869,167,1]
[0,1,28,13964909,131,1]
[0,1,28,143628,213,1]
[0,1,28,2086230,3,1]
[0,1,28,355212,31,1]
[0,1,28,8429462,5,1]
[0,1,28,948284,129,1]
[0,1,28,16643897,15,1]
[0,1,28,527745,253,1]
[0,1,28,16657859,9,1]
[0,1,28,3583771,255,1]
[0,1,28,15621885,55,1]
[0,1,28,10029218,239,1]
[0,1,28,16208649,153,1]
[0,1,28,11990763,247,1]
[0,1,28,4905276,183,1]
[0,1,28,1266790,75,1]
[0,1,28,7192703,19,1]
[0,1,28,6482500,109,1]
[0,1,28,11175759,99,1]
[0,1,28,10442605,171,1]
[0,1,28,10786163,159,1]
[0,1,28,1601717,165,1]
[0,1,28,9704154,25,1]
[0,1,28,7576255,149,1]
[0,1,28,9412624,115,1]
[0,1,28,6896477,143,1]
[0,1,28,8402805,105,1]
[0,1,28,11335265,129,1]
[0,1,28,10618448,173,1]
[0,1,28,12765487,163,1]
[0,1,28,13411015,195,1]
[0,1,28,13703182,205,1]
[0,1,28,14708229,209,1]
[0,1,28,5615600,225,1]
[0,1,28,1563286,85,1]
[0,1,28,7111313,23,1]
[0,1,28,6930252,109,1]
[0,1,28,9370966,105,1]
[0,1,28,3569476,143,1]
[0,1,28,7671760,55,1]
[0,1,28,10144246,117,1]
[0,1,28,7057044,155,1]
[0,1,28,9881915,107,1]
[0,1,28,14334023,151,1]
[0,1,28,81486,219,1]
[0,1,28,5686091,1,1]
[0,1,28,14160481,87,1]
[0,1,28,7067632,217,1]
[0,1,28,15623856,107,1]
[0,1,28,14866803,239,1]
[0,1,28,12026307,227,1]
[0,1,28,13577655,183,1]
[0,1,28,13375271,207,1]
[0,1,28,8251835,205,1]
[0,1,28,3085321,125,1]
[0,1,28,12922828,47,1]
[0,1,28,14164282,197,1]
[0,1,28,5664802,217,1]
[0,1,28,517915,87,1]
[0,1,28,16692069,7,1]
[0,1,28,8336759,255,1]
[0,1,28,304831,127,1]
[0,1,28,4269250,5,1]
[0,1,28,14331101,65,1]
[0,1,28,12203588,219,1]
[0,1,28,2169347,187,1]
[0,1,28,11141718,33,1]
[0,1,28,8909717,171,1]
[0,1,28,15763743,135,1]
[0,1,28,11301009,241,1]
[0,1,28,7989514,173,1]
[0,1,28,13547770,121,1]
[0,1,28,5978963,207,1]
[0,1,28,4294749,91,1]
[0,1,28,5296226,65,1]
[0,1,28,3799225,81,1]
[0,1,28,8987598,57,1]
[0,1,28,8741920,137,1]
[0,1,28,806659,133,1]
[0,1,28,5142087,13,1]
[0,1,28,12829720,79,1]
[0,1,28,2410933,195,1]
[0,1,28,12129839,37,1]
[0,1,28,12102974,185,1]
[0,1,28,7024954,185,1]
[0,1,28,6815672,107,1]
[0,1,28,10132420,103,1]
[0,1,28,11020576,155,1]
[0,1,28,6807916,169,1]
[0,1,28,14213490,103,1]
[0,1,28,6860042,217,1]
[0,1,28,1965806,105,1]
[0,1,28,8300959,29,1]
[0,1,28,11030411,127,1]
[0,1,28,8413075,169,1]
[0,1,28,16725251,129,1]
[0,1,28,5342883,255,1]
[0,1,28,335954,81,1]
[0,1,28,1960085,5,1]
[0,1,28,4052190,29,1]
[0,1,28,14720885,61,1]
[0,1,28,13539753,225,1]
[0,1,28,11088041,207,1]
[0,1,28,15326438,169,1]
[0,1,28,7637945,233,1]
[0,1,28,13389853,117,1]
[0,1,28,6678958,205,1]
[0,1,28,14139850,101,1]
[0,1,28,1183644,215,1]
[0,1,28,3898916,19,1]
[0,1,28,12951083,59,1]
[0,1,28,7520062,197,1]
[0,1,28,5570298,115,1]
[0,1,28,15813867,85,1]
[0,1,28,1268896,241,1]
[0,1,28,4702485,19,1]
[0,1,28,1146045,71,1]
[0,1,28,13830854,17,1]
[0,1,28,9479781,211,1]
[0,1,28,1603096,145,1]
[0,1,28,11076681,25,1]
[0,1,28,16172538,169,1]
[0,1,28,8099696,247,1]
[0,1,28,9414048,123,1]
[0,1,28,6109098,143,1]
[0,1,28,9068676,93,1]
[0,1,28,9985293,139,1]
[0,1,28,14417447,153,1]
[0,1,28,7762564,219,1]
[0,1,28,11825587,119,1]
[0,1,28,16726561,181,1]
[0,1,28,1795578,255,1]
[0,1,28,10312220,27,1]
[0,1,28,10544261,157,1]
[0,1,28,1359862,161,1]
[0,1,28,7656792,21,1]
[0,1,28,6659620,117,1]
[0,1,28,15741145,101,1]
[0,1,28,1806990,241,1]
[0,1,28,8970653,27,1]
[0,1,28,15285643,137,1]
[0,1,28,9472337,233,1]
[0,1,28,4124839,145,1]
[0,1,28,7837874,63,1]
[0,1,28,10776595,119,1]
[0,1,28,879832,165,1]
[0,1,28,13768267,13,1]
[0,1,28,5958448,211,1]
[0,1,28,1656884,91,1]
[0,1,28,6332447,25,1]
[0,1,28,8643328,97,1]
[0,1,28,9968532,131,1]
[0,1,28,12286522,153,1]
[0,1,28,5322729,187,1]
[0,1,28,11569133,81,1]
[0,1,28,10836777,177,1]
[0,1,28,12591821,165,1]
[0,1,28,14734460,193,1]
[0,1,28,11087931,225,1]
[0,1,28,13840700,169,1]
[0,1,28,14306262,211,1]
[0,1,28,12527590,219,1]
[0,1,28,9462622,191,1]
[0,1,28,7190888,145,1]
[0,1,28,723904,109,1]
[0,1,28,8545172,11,1]
[0,1,28,6692624,131,1]
[0,1,28,6792044,103,1]
[0,1,28,8927396,103,1]
[0,1,28,7436207,137,1]
[0,1,28,12023999,113,1]
[0,1,28,2335722,183,1]
[0,1,28,11028754,35,1]
[0,1,28,2370562,169,1]
[0,1,28,14245041,37,1]
[0,1,28,6388570,217,1]
[0,1,28,6964580,97,1]
[0,1,28,1334218,107,1]
[0,1,28,4056784,21,1]
[0,1,28,13419501,61,1]
[0,1,28,6432313,205,1]
[0,1,28,1243674,99,1]
[0,1,28,924625,19,1]
[0,1,28,5846611,15,1]
[0,1,28,489450,89,1]
[0,1,28,7055762,7,1]
[0,1,28,5571320,107,1]
[0,1,28,4515369,85,1]
[0,1,28,11080992,69,1]
[0,1,28,8891128,169,1]
[0,1,28,3733111,135,1]
[0,1,28,9982198,57,1]
[0,1,28,5268045,153,1]
[0,1,28,178796,81,1]
[0,1,28,9169271,3,1]
[0,1,28,15901143,139,1]
[0,1,28,7147623,243,1]
[0,1,28,7103308,109,1]
[0,1,28,15861894,109,1]
[0,1,28,13220243,243,1]
[0,1,28,3706917,201,1]
[0,1,28,16296106,57,1]
[0,1,28,8417633,249,1]
[0,1,28,3956175,129,1]
[0,1,28,3043993,61,1]
[0,1,28,13770346,47,1]
[0,1,28,11644677,211,1]
[0,1,28,16653529,177,1]
[0,1,28,4812788,255,1]
[0,1,28,2002078,73,1]
[0,1,28,13278243,31,1]
[0,1,28,10608566,203,1]
[0,1,28,13295164,161,1]
[0,1,28,13375363,203,1]
[0,1,28,4003727,205,1]
[0,1,28,15114051,61,1]
[0,1,28,14785013,231,1]
[0,1,28,2929363,225,1]
[0,1,28,15381666,45,1]
[0,1,28,7052187,235,1]
[0,1,28,11574213,107,1]
[0,1,28,12788901,177,1]
[0,1,28,13660108,195,1]
[0,1,28,14999678,209,1]
[0,1,28,14094137,229,1]
[0,1,28,2056183,215,1]
[0,1,28,8567417,31,1]
[0,1,28,4968238,131,1]
[0,1,28,6237346,75,1]
[0,1,28,1925839,95,1]
[0,1,28,4608726,29,1]
[0,1,28,1206553,71,1]
[0,1,28,11515061,19,1]
